"","state","date","deaths_covid19","deaths_pneumonia_2019","deaths_pneumonia_2020","deaths_respiratory_failure_2019","deaths_respiratory_failure_2020","epidemiological_week_2019","epidemiological_week_2020","new_deaths_covid19","new_deaths_pneumonia_2019","new_deaths_pneumonia_2020","new_deaths_respiratory_failure_2019","new_deaths_respiratory_failure_2020"
"2340","PR",2020-01-19,0,490,545,352,335,3,4,0,24,28,21,21
"2313","PR",2020-01-20,0,522,572,371,352,4,4,0,32,27,19,17
"2286","PR",2020-01-21,0,545,600,387,379,4,4,0,23,28,16,27
"2259","PR",2020-01-22,0,571,623,410,395,4,4,0,26,23,23,16
"2232","PR",2020-01-23,0,595,644,427,410,4,4,0,24,21,17,15
"2205","PR",2020-01-24,0,617,669,447,422,4,4,0,22,25,20,12
"2178","PR",2020-01-25,0,644,704,465,436,4,4,0,27,35,18,14
"2151","PR",2020-01-26,0,658,734,481,449,4,5,0,14,30,16,13
"2124","PR",2020-01-27,0,686,769,504,475,5,5,0,28,35,23,26
"2097","PR",2020-01-28,0,706,796,520,497,5,5,0,20,27,16,22
"2070","PR",2020-01-29,0,736,827,538,519,5,5,0,30,31,18,22
"2043","PR",2020-01-30,0,770,861,558,537,5,5,0,34,34,20,18
"2016","PR",2020-01-31,0,809,887,573,556,5,5,0,39,26,15,19
"1989","PR",2020-02-01,0,843,918,602,570,5,5,0,34,31,29,14
"1962","PR",2020-02-02,0,876,940,632,589,5,6,0,33,22,30,19
"1935","PR",2020-02-03,0,920,961,654,603,6,6,0,44,21,22,14
"1908","PR",2020-02-04,0,938,977,671,617,6,6,0,18,16,17,14
"1881","PR",2020-02-05,0,961,1000,692,641,6,6,0,23,23,21,24
"1854","PR",2020-02-06,0,995,1039,714,668,6,6,0,34,39,22,27
"1827","PR",2020-02-07,0,1028,1054,726,683,6,6,0,33,15,12,15
"1800","PR",2020-02-08,0,1056,1084,747,705,6,6,0,28,30,21,22
"1773","PR",2020-02-09,0,1078,1110,757,729,6,7,0,22,26,10,24
"1746","PR",2020-02-10,0,1107,1132,776,746,7,7,0,29,22,19,17
"1719","PR",2020-02-11,0,1137,1153,797,757,7,7,0,30,21,21,11
"1692","PR",2020-02-12,0,1170,1179,810,764,7,7,0,33,26,13,7
"1665","PR",2020-02-13,0,1194,1210,823,778,7,7,0,24,31,13,14
"1638","PR",2020-02-14,0,1236,1239,846,802,7,7,0,42,29,23,24
"1611","PR",2020-02-15,0,1270,1266,867,811,7,7,0,34,27,21,9
"1584","PR",2020-02-16,0,1294,1289,878,836,7,8,0,24,23,11,25
"1557","PR",2020-02-17,0,1321,1320,896,860,8,8,0,27,31,18,24
"1530","PR",2020-02-18,0,1340,1350,910,878,8,8,0,19,30,14,18
"1503","PR",2020-02-19,0,1370,1383,927,891,8,8,0,30,33,17,13
"1476","PR",2020-02-20,0,1401,1416,948,911,8,8,0,31,33,21,20
"1449","PR",2020-02-21,0,1427,1441,972,932,8,8,0,26,25,24,21
"1422","PR",2020-02-22,0,1447,1470,990,945,8,8,0,20,29,18,13
"1395","PR",2020-02-23,0,1477,1494,1007,961,8,9,0,30,24,17,16
"1368","PR",2020-02-24,0,1507,1516,1024,987,9,9,0,30,22,17,26
"1341","PR",2020-02-25,0,1526,1547,1045,1004,9,9,0,19,31,21,17
"1314","PR",2020-02-26,0,1550,1580,1059,1025,9,9,0,24,33,14,21
"1287","PR",2020-02-27,0,1584,1609,1077,1037,9,9,0,34,29,18,12
"1260","PR",2020-02-28,0,1607,1635,1095,1051,9,9,0,23,26,18,14
"1233","PR",2020-02-29,0,1607,1669,1095,1066,9,9,0,0,34,0,15
"1206","PR",2020-03-01,0,1627,1700,1114,1077,9,10,0,20,31,19,11
"1179","PR",2020-03-02,0,1654,1725,1136,1096,9,10,0,27,25,22,19
"1152","PR",2020-03-03,0,1673,1759,1146,1113,10,10,0,19,34,10,17
"1125","PR",2020-03-04,0,1694,1786,1164,1135,10,10,0,21,27,18,22
"1098","PR",2020-03-05,0,1728,1819,1178,1155,10,10,0,34,33,14,20
"1071","PR",2020-03-06,0,1748,1837,1196,1172,10,10,0,20,18,18,17
"1044","PR",2020-03-07,0,1781,1869,1212,1188,10,10,0,33,32,16,16
"1017","PR",2020-03-08,0,1807,1900,1236,1203,10,11,0,26,31,24,15
"990","PR",2020-03-09,0,1830,1921,1254,1220,10,11,0,23,21,18,17
"963","PR",2020-03-10,0,1859,1947,1277,1236,11,11,0,29,26,23,16
"936","PR",2020-03-11,0,1883,1974,1302,1254,11,11,0,24,27,25,18
"909","PR",2020-03-12,0,1919,2007,1329,1273,11,11,0,36,33,27,19
"882","PR",2020-03-13,0,1946,2043,1348,1301,11,11,0,27,36,19,28
"855","PR",2020-03-14,0,1977,2085,1366,1327,11,11,0,31,42,18,26
"828","PR",2020-03-15,0,2009,2128,1389,1352,11,12,0,32,43,23,25
"801","PR",2020-03-16,0,2043,2165,1408,1365,11,12,0,34,37,19,13
"774","PR",2020-03-17,0,2071,2196,1436,1390,12,12,0,28,31,28,25
"747","PR",2020-03-18,0,2093,2243,1455,1409,12,12,0,22,47,19,19
"720","PR",2020-03-19,1,2122,2278,1477,1432,12,12,1,29,35,22,23
"693","PR",2020-03-20,1,2147,2309,1497,1452,12,12,0,25,31,20,20
"666","PR",2020-03-21,1,2168,2340,1519,1470,12,12,0,21,31,22,18
"639","PR",2020-03-22,2,2210,2371,1543,1490,12,13,1,42,31,24,20
"612","PR",2020-03-23,2,2236,2397,1556,1513,12,13,0,26,26,13,23
"585","PR",2020-03-24,2,2258,2423,1567,1531,13,13,0,22,26,11,18
"558","PR",2020-03-25,2,2288,2450,1584,1547,13,13,0,30,27,17,16
"531","PR",2020-03-26,2,2307,2489,1605,1572,13,13,0,19,39,21,25
"504","PR",2020-03-27,2,2335,2528,1631,1593,13,13,0,28,39,26,21
"477","PR",2020-03-28,2,2362,2564,1646,1609,13,13,0,27,36,15,16
"450","PR",2020-03-29,2,2390,2584,1670,1627,13,14,0,28,20,24,18
"423","PR",2020-03-30,3,2424,2608,1707,1644,13,14,1,34,24,37,17
"396","PR",2020-03-31,5,2455,2639,1724,1657,14,14,2,31,31,17,13
"369","PR",2020-04-01,6,2478,2664,1748,1669,14,14,1,23,25,24,12
"342","PR",2020-04-02,6,2501,2684,1767,1691,14,14,0,23,20,19,22
"315","PR",2020-04-03,8,2528,2713,1788,1712,14,14,2,27,29,21,21
"288","PR",2020-04-04,10,2550,2734,1810,1725,14,14,2,22,21,22,13
"261","PR",2020-04-05,12,2582,2757,1835,1741,14,15,2,32,23,25,16
"234","PR",2020-04-06,16,2598,2781,1852,1768,14,15,4,16,24,17,27
"207","PR",2020-04-07,17,2624,2799,1869,1781,15,15,1,26,18,17,13
"180","PR",2020-04-08,18,2644,2810,1885,1796,15,15,1,20,11,16,15
"153","PR",2020-04-09,18,2683,2817,1918,1802,15,15,0,39,7,33,6
"126","PR",2020-04-10,18,2716,2823,1935,1805,15,15,0,33,6,17,3
"99","PR",2020-04-11,20,2735,2831,1957,1812,15,15,2,19,8,22,7
"72","PR",2020-04-12,20,2765,2836,1978,1816,15,16,0,30,5,21,4
"45","PR",2020-04-13,20,2802,2837,1993,1816,15,16,0,37,1,15,0
"18","PR",2020-04-14,20,2837,2837,2017,1816,16,16,0,35,0,24,0
"2827","RJ",2020-01-01,0,67,0,39,0,1,1,0,67,0,39,0
"2800","RJ",2020-01-02,0,116,69,61,30,1,1,0,49,69,22,30
"2773","RJ",2020-01-03,0,172,127,98,64,1,1,0,56,58,37,34
"2746","RJ",2020-01-04,0,227,185,131,92,1,1,0,55,58,33,28
"2719","RJ",2020-01-05,0,278,243,166,127,1,2,0,51,58,35,35
"2692","RJ",2020-01-06,0,327,305,197,163,2,2,0,49,62,31,36
"2665","RJ",2020-01-07,0,374,357,229,197,2,2,0,47,52,32,34
"2638","RJ",2020-01-08,0,438,407,272,224,2,2,0,64,50,43,27
"2611","RJ",2020-01-09,0,504,475,302,275,2,2,0,66,68,30,51
"2584","RJ",2020-01-10,0,570,541,335,304,2,2,0,66,66,33,29
"2557","RJ",2020-01-11,0,629,589,366,338,2,2,0,59,48,31,34
"2530","RJ",2020-01-12,0,697,654,404,370,2,3,0,68,65,38,32
"2503","RJ",2020-01-13,0,746,715,443,413,3,3,0,49,61,39,43
"2476","RJ",2020-01-14,0,800,778,470,439,3,3,0,54,63,27,26
"2449","RJ",2020-01-15,0,871,847,518,474,3,3,0,71,69,48,35
"2422","RJ",2020-01-16,0,923,899,564,522,3,3,0,52,52,46,48
"2395","RJ",2020-01-17,0,981,953,608,562,3,3,0,58,54,44,40
"2368","RJ",2020-01-18,0,1037,1015,651,589,3,3,0,56,62,43,27
"2341","RJ",2020-01-19,0,1097,1099,694,615,3,4,0,60,84,43,26
"2314","RJ",2020-01-20,0,1152,1158,714,640,4,4,0,55,59,20,25
"2287","RJ",2020-01-21,0,1211,1215,745,676,4,4,0,59,57,31,36
"2260","RJ",2020-01-22,0,1270,1275,788,713,4,4,0,59,60,43,37
"2233","RJ",2020-01-23,0,1332,1338,813,746,4,4,0,62,63,25,33
"2206","RJ",2020-01-24,0,1383,1387,859,771,4,4,0,51,49,46,25
"2179","RJ",2020-01-25,0,1440,1451,895,809,4,4,0,57,64,36,38
"2152","RJ",2020-01-26,0,1493,1509,939,848,4,5,0,53,58,44,39
"2125","RJ",2020-01-27,0,1554,1572,976,888,5,5,0,61,63,37,40
"2098","RJ",2020-01-28,0,1614,1643,1014,922,5,5,0,60,71,38,34
"2071","RJ",2020-01-29,0,1681,1694,1045,962,5,5,0,67,51,31,40
"2044","RJ",2020-01-30,0,1737,1770,1093,1012,5,5,0,56,76,48,50
"2017","RJ",2020-01-31,0,1786,1831,1137,1055,5,5,0,49,61,44,43
"1990","RJ",2020-02-01,0,1846,1888,1171,1093,5,5,0,60,57,34,38
"1963","RJ",2020-02-02,0,1903,1952,1211,1137,5,6,0,57,64,40,44
"1936","RJ",2020-02-03,0,1958,2013,1245,1183,6,6,0,55,61,34,46
"1909","RJ",2020-02-04,0,2014,2082,1270,1223,6,6,0,56,69,25,40
"1882","RJ",2020-02-05,0,2058,2134,1304,1254,6,6,0,44,52,34,31
"1855","RJ",2020-02-06,0,2114,2193,1336,1288,6,6,0,56,59,32,34
"1828","RJ",2020-02-07,0,2171,2244,1372,1329,6,6,0,57,51,36,41
"1801","RJ",2020-02-08,0,2214,2313,1399,1356,6,6,0,43,69,27,27
"1774","RJ",2020-02-09,0,2268,2374,1433,1390,6,7,0,54,61,34,34
"1747","RJ",2020-02-10,0,2335,2426,1459,1427,7,7,0,67,52,26,37
"1720","RJ",2020-02-11,0,2400,2489,1497,1469,7,7,0,65,63,38,42
"1693","RJ",2020-02-12,0,2463,2540,1536,1496,7,7,0,63,51,39,27
"1666","RJ",2020-02-13,0,2516,2587,1566,1531,7,7,0,53,47,30,35
"1639","RJ",2020-02-14,0,2569,2638,1598,1564,7,7,0,53,51,32,33
"1612","RJ",2020-02-15,0,2637,2697,1627,1595,7,7,0,68,59,29,31
"1585","RJ",2020-02-16,0,2697,2757,1675,1626,7,8,0,60,60,48,31
"1558","RJ",2020-02-17,0,2759,2808,1709,1662,8,8,0,62,51,34,36
"1531","RJ",2020-02-18,0,2806,2865,1734,1691,8,8,0,47,57,25,29
"1504","RJ",2020-02-19,0,2859,2934,1767,1730,8,8,0,53,69,33,39
"1477","RJ",2020-02-20,0,2912,2997,1799,1765,8,8,0,53,63,32,35
"1450","RJ",2020-02-21,0,2958,3054,1836,1814,8,8,0,46,57,37,49
"1423","RJ",2020-02-22,0,3011,3099,1878,1845,8,8,0,53,45,42,31
"1396","RJ",2020-02-23,0,3062,3148,1918,1882,8,9,0,51,49,40,37
"1369","RJ",2020-02-24,0,3113,3196,1948,1916,9,9,0,51,48,30,34
"1342","RJ",2020-02-25,0,3166,3258,1981,1964,9,9,0,53,62,33,48
"1315","RJ",2020-02-26,0,3206,3320,2009,2001,9,9,0,40,62,28,37
"1288","RJ",2020-02-27,0,3258,3377,2047,2046,9,9,0,52,57,38,45
"1261","RJ",2020-02-28,0,3319,3425,2087,2080,9,9,0,61,48,40,34
"1234","RJ",2020-02-29,0,3319,3474,2087,2116,9,9,0,0,49,0,36
"1207","RJ",2020-03-01,0,3372,3527,2125,2143,9,10,0,53,53,38,27
"1180","RJ",2020-03-02,0,3427,3592,2153,2174,9,10,0,55,65,28,31
"1153","RJ",2020-03-03,0,3486,3654,2186,2225,10,10,0,59,62,33,51
"1126","RJ",2020-03-04,0,3532,3719,2223,2267,10,10,0,46,65,37,42
"1099","RJ",2020-03-05,0,3597,3783,2271,2297,10,10,0,65,64,48,30
"1072","RJ",2020-03-06,0,3649,3833,2308,2339,10,10,0,52,50,37,42
"1045","RJ",2020-03-07,0,3709,3893,2350,2373,10,10,0,60,60,42,34
"1018","RJ",2020-03-08,0,3760,3957,2393,2409,10,11,0,51,64,43,36
"991","RJ",2020-03-09,0,3812,4016,2432,2452,10,11,0,52,59,39,43
"964","RJ",2020-03-10,0,3868,4068,2465,2481,11,11,0,56,52,33,29
"937","RJ",2020-03-11,0,3933,4122,2499,2522,11,11,0,65,54,34,41
"910","RJ",2020-03-12,0,3992,4168,2527,2550,11,11,0,59,46,28,28
"883","RJ",2020-03-13,0,4042,4221,2566,2587,11,11,0,50,53,39,37
"856","RJ",2020-03-14,0,4094,4289,2602,2631,11,11,0,52,68,36,44
"829","RJ",2020-03-15,0,4138,4353,2633,2680,11,12,0,44,64,31,49
"802","RJ",2020-03-16,0,4189,4421,2671,2722,11,12,0,51,68,38,42
"775","RJ",2020-03-17,0,4244,4482,2705,2770,12,12,0,55,61,34,48
"748","RJ",2020-03-18,0,4300,4534,2740,2804,12,12,0,56,52,35,34
"721","RJ",2020-03-19,1,4364,4599,2784,2852,12,12,1,64,65,44,48
"694","RJ",2020-03-20,2,4411,4666,2810,2907,12,12,1,47,67,26,55
"667","RJ",2020-03-21,2,4479,4737,2856,2951,12,12,0,68,71,46,44
"640","RJ",2020-03-22,3,4527,4803,2891,2982,12,13,1,48,66,35,31
"613","RJ",2020-03-23,4,4582,4861,2920,3019,12,13,1,55,58,29,37
"586","RJ",2020-03-24,5,4641,4913,2960,3055,13,13,1,59,52,40,36
"559","RJ",2020-03-25,10,4703,4979,3000,3090,13,13,5,62,66,40,35
"532","RJ",2020-03-26,15,4759,5030,3037,3133,13,13,5,56,51,37,43
"505","RJ",2020-03-27,19,4806,5076,3064,3174,13,13,4,47,46,27,41
"478","RJ",2020-03-28,26,4848,5131,3096,3214,13,13,7,42,55,32,40
"451","RJ",2020-03-29,30,4900,5176,3131,3266,13,14,4,52,45,35,52
"424","RJ",2020-03-30,40,4958,5242,3170,3301,13,14,10,58,66,39,35
"397","RJ",2020-03-31,57,5036,5305,3204,3344,14,14,17,78,63,34,43
"370","RJ",2020-04-01,74,5107,5358,3247,3391,14,14,17,71,53,43,47
"343","RJ",2020-04-02,88,5168,5435,3295,3433,14,14,14,61,77,48,42
"316","RJ",2020-04-03,113,5226,5510,3329,3480,14,14,25,58,75,34,47
"289","RJ",2020-04-04,134,5288,5575,3368,3527,14,14,21,62,65,39,47
"262","RJ",2020-04-05,157,5350,5639,3401,3585,14,15,23,62,64,33,58
"235","RJ",2020-04-06,176,5408,5697,3448,3610,14,15,19,58,58,47,25
"208","RJ",2020-04-07,195,5474,5763,3482,3660,15,15,19,66,66,34,50
"181","RJ",2020-04-08,222,5550,5839,3525,3711,15,15,27,76,76,43,51
"154","RJ",2020-04-09,247,5602,5888,3563,3742,15,15,25,52,49,38,31
"127","RJ",2020-04-10,267,5664,5941,3608,3778,15,15,20,62,53,45,36
"100","RJ",2020-04-11,296,5731,5985,3643,3802,15,15,29,67,44,35,24
"73","RJ",2020-04-12,308,5792,6010,3691,3828,15,16,12,61,25,48,26
"46","RJ",2020-04-13,309,5868,6016,3740,3831,15,16,1,76,6,49,3
"19","RJ",2020-04-14,309,5943,6016,3791,3831,16,16,0,75,0,51,0
"2828","RN",2020-01-01,0,11,0,3,0,1,1,0,11,0,3,0
"2801","RN",2020-01-02,0,17,7,10,6,1,1,0,6,7,7,6
"2774","RN",2020-01-03,0,23,11,20,7,1,1,0,6,4,10,1
"2747","RN",2020-01-04,0,30,16,26,12,1,1,0,7,5,6,5
"2720","RN",2020-01-05,0,35,24,32,14,1,2,0,5,8,6,2
"2693","RN",2020-01-06,0,42,31,38,17,2,2,0,7,7,6,3
"2666","RN",2020-01-07,0,58,39,45,20,2,2,0,16,8,7,3
"2639","RN",2020-01-08,0,66,45,48,21,2,2,0,8,6,3,1
"2612","RN",2020-01-09,0,76,51,52,24,2,2,0,10,6,4,3
"2585","RN",2020-01-10,0,78,57,55,29,2,2,0,2,6,3,5
"2558","RN",2020-01-11,0,83,63,58,33,2,2,0,5,6,3,4
"2531","RN",2020-01-12,0,95,69,66,36,2,3,0,12,6,8,3
"2504","RN",2020-01-13,0,110,76,69,41,3,3,0,15,7,3,5
"2477","RN",2020-01-14,0,115,84,76,44,3,3,0,5,8,7,3
"2450","RN",2020-01-15,0,121,89,78,48,3,3,0,6,5,2,4
"2423","RN",2020-01-16,0,137,96,84,54,3,3,0,16,7,6,6
"2396","RN",2020-01-17,0,143,103,88,57,3,3,0,6,7,4,3
"2369","RN",2020-01-18,0,158,106,94,61,3,3,0,15,3,6,4
"2342","RN",2020-01-19,0,165,117,99,69,3,4,0,7,11,5,8
"2315","RN",2020-01-20,0,175,123,103,71,4,4,0,10,6,4,2
"2288","RN",2020-01-21,0,182,130,107,79,4,4,0,7,7,4,8
"2261","RN",2020-01-22,0,194,137,114,85,4,4,0,12,7,7,6
"2234","RN",2020-01-23,0,206,144,116,90,4,4,0,12,7,2,5
"2207","RN",2020-01-24,0,217,157,116,96,4,4,0,11,13,0,6
"2180","RN",2020-01-25,0,225,161,124,102,4,4,0,8,4,8,6
"2153","RN",2020-01-26,0,234,169,133,108,4,5,0,9,8,9,6
"2126","RN",2020-01-27,0,241,174,138,113,5,5,0,7,5,5,5
"2099","RN",2020-01-28,0,246,180,140,117,5,5,0,5,6,2,4
"2072","RN",2020-01-29,0,250,182,145,120,5,5,0,4,2,5,3
"2045","RN",2020-01-30,0,256,189,150,130,5,5,0,6,7,5,10
"2018","RN",2020-01-31,0,260,192,155,132,5,5,0,4,3,5,2
"1991","RN",2020-02-01,0,265,201,158,134,5,5,0,5,9,3,2
"1964","RN",2020-02-02,0,272,213,161,140,5,6,0,7,12,3,6
"1937","RN",2020-02-03,0,277,217,169,142,6,6,0,5,4,8,2
"1910","RN",2020-02-04,0,291,221,175,145,6,6,0,14,4,6,3
"1883","RN",2020-02-05,0,299,229,178,149,6,6,0,8,8,3,4
"1856","RN",2020-02-06,0,301,236,181,153,6,6,0,2,7,3,4
"1829","RN",2020-02-07,0,305,244,185,161,6,6,0,4,8,4,8
"1802","RN",2020-02-08,0,311,257,185,164,6,6,0,6,13,0,3
"1775","RN",2020-02-09,0,315,261,186,167,6,7,0,4,4,1,3
"1748","RN",2020-02-10,0,321,273,191,176,7,7,0,6,12,5,9
"1721","RN",2020-02-11,0,330,280,198,181,7,7,0,9,7,7,5
"1694","RN",2020-02-12,0,334,287,204,188,7,7,0,4,7,6,7
"1667","RN",2020-02-13,0,341,291,209,190,7,7,0,7,4,5,2
"1640","RN",2020-02-14,0,345,305,215,202,7,7,0,4,14,6,12
"1613","RN",2020-02-15,0,352,311,217,209,7,7,0,7,6,2,7
"1586","RN",2020-02-16,0,358,319,220,215,7,8,0,6,8,3,6
"1559","RN",2020-02-17,0,368,327,225,219,8,8,0,10,8,5,4
"1532","RN",2020-02-18,0,374,338,232,223,8,8,0,6,11,7,4
"1505","RN",2020-02-19,0,382,343,233,226,8,8,0,8,5,1,3
"1478","RN",2020-02-20,0,388,352,238,230,8,8,0,6,9,5,4
"1451","RN",2020-02-21,0,399,356,242,233,8,8,0,11,4,4,3
"1424","RN",2020-02-22,0,406,363,244,236,8,8,0,7,7,2,3
"1397","RN",2020-02-23,0,412,368,247,238,8,9,0,6,5,3,2
"1370","RN",2020-02-24,0,419,376,251,247,9,9,0,7,8,4,9
"1343","RN",2020-02-25,0,430,383,255,252,9,9,0,11,7,4,5
"1316","RN",2020-02-26,0,437,390,259,257,9,9,0,7,7,4,5
"1289","RN",2020-02-27,0,450,401,265,260,9,9,0,13,11,6,3
"1262","RN",2020-02-28,0,464,413,269,263,9,9,0,14,12,4,3
"1235","RN",2020-02-29,0,464,428,269,273,9,9,0,0,15,0,10
"1208","RN",2020-03-01,0,471,432,272,278,9,10,0,7,4,3,5
"1181","RN",2020-03-02,0,479,445,281,283,9,10,0,8,13,9,5
"1154","RN",2020-03-03,0,490,458,284,290,10,10,0,11,13,3,7
"1127","RN",2020-03-04,0,500,468,288,293,10,10,0,10,10,4,3
"1100","RN",2020-03-05,0,508,471,292,299,10,10,0,8,3,4,6
"1073","RN",2020-03-06,0,517,476,298,301,10,10,0,9,5,6,2
"1046","RN",2020-03-07,0,525,485,301,303,10,10,0,8,9,3,2
"1019","RN",2020-03-08,0,537,493,303,305,10,11,0,12,8,2,2
"992","RN",2020-03-09,0,551,503,307,309,10,11,0,14,10,4,4
"965","RN",2020-03-10,0,559,512,310,314,11,11,0,8,9,3,5
"938","RN",2020-03-11,0,567,524,313,318,11,11,0,8,12,3,4
"911","RN",2020-03-12,0,574,534,316,324,11,11,0,7,10,3,6
"884","RN",2020-03-13,0,578,545,321,331,11,11,0,4,11,5,7
"857","RN",2020-03-14,0,586,556,324,334,11,11,0,8,11,3,3
"830","RN",2020-03-15,0,595,565,328,342,11,12,0,9,9,4,8
"803","RN",2020-03-16,0,603,578,333,344,11,12,0,8,13,5,2
"776","RN",2020-03-17,0,607,589,338,348,12,12,0,4,11,5,4
"749","RN",2020-03-18,0,617,595,343,350,12,12,0,10,6,5,2
"722","RN",2020-03-19,0,628,600,347,352,12,12,0,11,5,4,2
"695","RN",2020-03-20,0,638,612,350,356,12,12,0,10,12,3,4
"668","RN",2020-03-21,0,642,614,355,361,12,12,0,4,2,5,5
"641","RN",2020-03-22,0,649,619,360,367,12,13,0,7,5,5,6
"614","RN",2020-03-23,1,660,622,369,372,12,13,1,11,3,9,5
"587","RN",2020-03-24,2,668,626,373,377,13,13,1,8,4,4,5
"560","RN",2020-03-25,2,679,635,377,380,13,13,0,11,9,4,3
"533","RN",2020-03-26,2,684,647,378,381,13,13,0,5,12,1,1
"506","RN",2020-03-27,3,695,653,384,385,13,13,1,11,6,6,4
"479","RN",2020-03-28,4,708,659,388,394,13,13,1,13,6,4,9
"452","RN",2020-03-29,4,718,666,394,397,13,14,0,10,7,6,3
"425","RN",2020-03-30,4,726,671,396,399,13,14,0,8,5,2,2
"398","RN",2020-03-31,4,733,676,406,401,14,14,0,7,5,10,2
"371","RN",2020-04-01,4,738,679,410,405,14,14,0,5,3,4,4
"344","RN",2020-04-02,5,748,683,415,406,14,14,1,10,4,5,1
"317","RN",2020-04-03,5,759,688,422,411,14,14,0,11,5,7,5
"290","RN",2020-04-04,5,770,694,428,412,14,14,0,11,6,6,1
"263","RN",2020-04-05,5,779,696,434,412,14,15,0,9,2,6,0
"236","RN",2020-04-06,5,784,697,441,413,14,15,0,5,1,7,1
"209","RN",2020-04-07,5,792,697,447,413,15,15,0,8,0,6,0
"182","RN",2020-04-08,6,802,698,453,414,15,15,1,10,1,6,1
"155","RN",2020-04-09,6,809,698,463,414,15,15,0,7,0,10,0
"128","RN",2020-04-10,6,817,698,469,414,15,15,0,8,0,6,0
"101","RN",2020-04-11,6,832,698,473,414,15,15,0,15,0,4,0
"74","RN",2020-04-12,6,845,698,481,414,15,16,0,13,0,8,0
"47","RN",2020-04-13,6,855,698,481,414,15,16,0,10,0,0,0
"20","RN",2020-04-14,6,867,698,485,414,16,16,0,12,0,4,0
"2829","RO",2020-01-01,0,3,0,3,0,1,1,0,3,0,3,0
"2802","RO",2020-01-02,0,5,1,5,1,1,1,0,2,1,2,1
"2775","RO",2020-01-03,0,11,4,7,3,1,1,0,6,3,2,2
"2748","RO",2020-01-04,0,17,5,10,4,1,1,0,6,1,3,1
"2721","RO",2020-01-05,0,20,7,15,6,1,2,0,3,2,5,2
"2694","RO",2020-01-06,0,27,8,19,7,2,2,0,7,1,4,1
"2667","RO",2020-01-07,0,28,11,20,9,2,2,0,1,3,1,2
"2640","RO",2020-01-08,0,31,15,25,10,2,2,0,3,4,5,1
"2613","RO",2020-01-09,0,35,18,28,12,2,2,0,4,3,3,2
"2586","RO",2020-01-10,0,41,20,33,15,2,2,0,6,2,5,3
"2559","RO",2020-01-11,0,43,21,35,16,2,2,0,2,1,2,1
"2532","RO",2020-01-12,0,45,22,36,16,2,3,0,2,1,1,0
"2505","RO",2020-01-13,0,46,23,37,16,3,3,0,1,1,1,0
"2478","RO",2020-01-14,0,46,24,39,17,3,3,0,0,1,2,1
"2451","RO",2020-01-15,0,49,26,43,19,3,3,0,3,2,4,2
"2424","RO",2020-01-16,0,53,27,45,21,3,3,0,4,1,2,2
"2397","RO",2020-01-17,0,56,30,45,23,3,3,0,3,3,0,2
"2370","RO",2020-01-18,0,60,33,47,24,3,3,0,4,3,2,1
"2343","RO",2020-01-19,0,62,40,50,27,3,4,0,2,7,3,3
"2316","RO",2020-01-20,0,64,42,51,31,4,4,0,2,2,1,4
"2289","RO",2020-01-21,0,67,46,53,31,4,4,0,3,4,2,0
"2262","RO",2020-01-22,0,69,48,56,32,4,4,0,2,2,3,1
"2235","RO",2020-01-23,0,73,49,57,33,4,4,0,4,1,1,1
"2208","RO",2020-01-24,0,77,50,59,35,4,4,0,4,1,2,2
"2181","RO",2020-01-25,0,80,54,59,39,4,4,0,3,4,0,4
"2154","RO",2020-01-26,0,83,56,61,41,4,5,0,3,2,2,2
"2127","RO",2020-01-27,0,83,59,64,42,5,5,0,0,3,3,1
"2100","RO",2020-01-28,0,84,59,65,43,5,5,0,1,0,1,1
"2073","RO",2020-01-29,0,84,63,66,48,5,5,0,0,4,1,5
"2046","RO",2020-01-30,0,85,66,71,50,5,5,0,1,3,5,2
"2019","RO",2020-01-31,0,87,68,73,52,5,5,0,2,2,2,2
"1992","RO",2020-02-01,0,89,73,73,57,5,5,0,2,5,0,5
"1965","RO",2020-02-02,0,89,76,76,59,5,6,0,0,3,3,2
"1938","RO",2020-02-03,0,94,77,78,65,6,6,0,5,1,2,6
"1911","RO",2020-02-04,0,97,80,80,69,6,6,0,3,3,2,4
"1884","RO",2020-02-05,0,101,82,81,72,6,6,0,4,2,1,3
"1857","RO",2020-02-06,0,102,87,82,75,6,6,0,1,5,1,3
"1830","RO",2020-02-07,0,103,92,84,77,6,6,0,1,5,2,2
"1803","RO",2020-02-08,0,103,96,84,82,6,6,0,0,4,0,5
"1776","RO",2020-02-09,0,104,97,85,83,6,7,0,1,1,1,1
"1749","RO",2020-02-10,0,105,100,86,87,7,7,0,1,3,1,4
"1722","RO",2020-02-11,0,107,101,87,91,7,7,0,2,1,1,4
"1695","RO",2020-02-12,0,110,102,90,92,7,7,0,3,1,3,1
"1668","RO",2020-02-13,0,112,105,91,94,7,7,0,2,3,1,2
"1641","RO",2020-02-14,0,115,108,95,97,7,7,0,3,3,4,3
"1614","RO",2020-02-15,0,115,110,97,99,7,7,0,0,2,2,2
"1587","RO",2020-02-16,0,118,114,99,103,7,8,0,3,4,2,4
"1560","RO",2020-02-17,0,120,115,102,106,8,8,0,2,1,3,3
"1533","RO",2020-02-18,0,121,119,107,109,8,8,0,1,4,5,3
"1506","RO",2020-02-19,0,123,122,108,111,8,8,0,2,3,1,2
"1479","RO",2020-02-20,0,124,124,111,112,8,8,0,1,2,3,1
"1452","RO",2020-02-21,0,125,126,113,113,8,8,0,1,2,2,1
