"","state","city","date","city_ibge_code","confirmed","confirmed_per_100k_inhabitants","death_rate","deaths","estimated_population_2019","is_last","order_for_place","place_type"
"5679","AM","Careiro da Várzea",2020-04-07,"1301159",2,6.61704,NA,0,30225,FALSE,8,"city"
"4837","AM","Careiro da Várzea",2020-04-08,"1301159",2,6.61704,NA,0,30225,FALSE,9,"city"
"3968","AM","Careiro da Várzea",2020-04-09,"1301159",2,6.61704,NA,0,30225,FALSE,10,"city"
"3028","AM","Careiro da Várzea",2020-04-10,"1301159",2,6.61704,NA,0,30225,FALSE,11,"city"
"2045","AM","Careiro da Várzea",2020-04-11,"1301159",2,6.61704,NA,0,30225,FALSE,12,"city"
"1029","AM","Careiro da Várzea",2020-04-12,"1301159",2,6.61704,NA,0,30225,FALSE,13,"city"
"17","AM","Careiro da Várzea",2020-04-13,"1301159",2,6.61704,NA,0,30225,TRUE,14,"city"
"7158","AM","Iranduba",2020-04-05,"1301852",2,4.14113,NA,0,48296,FALSE,1,"city"
"6459","AM","Iranduba",2020-04-06,"1301852",3,6.21169,NA,0,48296,FALSE,2,"city"
"5680","AM","Iranduba",2020-04-07,"1301852",3,6.21169,NA,0,48296,FALSE,3,"city"
"4838","AM","Iranduba",2020-04-08,"1301852",9,18.63508,NA,0,48296,FALSE,4,"city"
"3969","AM","Iranduba",2020-04-09,"1301852",11,22.77621,NA,0,48296,FALSE,5,"city"
"3029","AM","Iranduba",2020-04-10,"1301852",11,22.77621,NA,0,48296,FALSE,6,"city"
"2046","AM","Iranduba",2020-04-11,"1301852",11,22.77621,NA,0,48296,FALSE,7,"city"
"1030","AM","Iranduba",2020-04-12,"1301852",13,26.91734,NA,0,48296,FALSE,8,"city"
"18","AM","Iranduba",2020-04-13,"1301852",14,28.98791,NA,0,48296,TRUE,9,"city"
"10861","AM","Itacoatiara",2020-03-29,"1301902",2,1.97361,NA,0,101337,FALSE,1,"city"
"10460","AM","Itacoatiara",2020-03-30,"1301902",2,1.97361,NA,0,101337,FALSE,2,"city"
"10015","AM","Itacoatiara",2020-03-31,"1301902",4,3.94723,NA,0,101337,FALSE,3,"city"
"9532","AM","Itacoatiara",2020-04-01,"1301902",4,3.94723,NA,0,101337,FALSE,4,"city"
"9002","AM","Itacoatiara",2020-04-02,"1301902",4,3.94723,NA,0,101337,FALSE,5,"city"
"8419","AM","Itacoatiara",2020-04-03,"1301902",4,3.94723,NA,0,101337,FALSE,6,"city"
"7816","AM","Itacoatiara",2020-04-04,"1301902",4,3.94723,NA,0,101337,FALSE,7,"city"
"7159","AM","Itacoatiara",2020-04-05,"1301902",5,4.93403,NA,0,101337,FALSE,8,"city"
"6460","AM","Itacoatiara",2020-04-06,"1301902",8,7.89445,NA,0,101337,FALSE,9,"city"
"5681","AM","Itacoatiara",2020-04-07,"1301902",9,8.88126,NA,0,101337,FALSE,10,"city"
"4839","AM","Itacoatiara",2020-04-08,"1301902",11,10.85487,NA,0,101337,FALSE,11,"city"
"3970","AM","Itacoatiara",2020-04-09,"1301902",11,10.85487,NA,0,101337,FALSE,12,"city"
"3030","AM","Itacoatiara",2020-04-10,"1301902",11,10.85487,NA,0,101337,FALSE,13,"city"
"2047","AM","Itacoatiara",2020-04-11,"1301902",11,10.85487,NA,0,101337,FALSE,14,"city"
"1031","AM","Itacoatiara",2020-04-12,"1301902",11,10.85487,NA,0,101337,FALSE,15,"city"
"19","AM","Itacoatiara",2020-04-13,"1301902",15,14.8021,NA,0,101337,TRUE,16,"city"
"6461","AM","Jutaí",2020-04-06,"1302306",1,6.9847,NA,0,14317,TRUE,1,"city"
"11452","AM","Manacapuru",2020-03-27,"1302504",2,2.05387,NA,0,97377,FALSE,1,"city"
"11159","AM","Manacapuru",2020-03-28,"1302504",2,2.05387,NA,0,97377,FALSE,2,"city"
"10862","AM","Manacapuru",2020-03-29,"1302504",2,2.05387,NA,0,97377,FALSE,3,"city"
"10461","AM","Manacapuru",2020-03-30,"1302504",2,2.05387,NA,0,97377,FALSE,4,"city"
"10016","AM","Manacapuru",2020-03-31,"1302504",4,4.10775,NA,0,97377,FALSE,5,"city"
"9533","AM","Manacapuru",2020-04-01,"1302504",6,6.16162,NA,0,97377,FALSE,6,"city"
"9003","AM","Manacapuru",2020-04-02,"1302504",6,6.16162,NA,0,97377,FALSE,7,"city"
"8420","AM","Manacapuru",2020-04-03,"1302504",10,10.26937,0.1,1,97377,FALSE,8,"city"
"7817","AM","Manacapuru",2020-04-04,"1302504",10,10.26937,0.2,2,97377,FALSE,9,"city"
"7160","AM","Manacapuru",2020-04-05,"1302504",16,16.43098,0.1875,3,97377,FALSE,10,"city"
"6462","AM","Manacapuru",2020-04-06,"1302504",28,28.75422,0.1071,3,97377,FALSE,11,"city"
"5682","AM","Manacapuru",2020-04-07,"1302504",42,43.13133,0.0714,3,97377,FALSE,12,"city"
"4840","AM","Manacapuru",2020-04-08,"1302504",44,45.18521,0.0682,3,97377,FALSE,13,"city"
"3971","AM","Manacapuru",2020-04-09,"1302504",48,49.29295,0.0625,3,97377,FALSE,14,"city"
"3031","AM","Manacapuru",2020-04-10,"1302504",62,63.67007,0.0484,3,97377,FALSE,15,"city"
"2048","AM","Manacapuru",2020-04-11,"1302504",64,65.72394,0.0469,3,97377,FALSE,16,"city"
"1032","AM","Manacapuru",2020-04-12,"1302504",87,89.34348,0.0345,3,97377,FALSE,17,"city"
"20","AM","Manacapuru",2020-04-13,"1302504",92,94.47816,0.0326,3,97377,TRUE,18,"city"
"13442","AM","Manaus",2020-03-13,"1302603",2,0.09163,NA,0,2182763,FALSE,1,"city"
"13189","AM","Manaus",2020-03-18,"1302603",2,0.09163,NA,0,2182763,FALSE,2,"city"
"13089","AM","Manaus",2020-03-19,"1302603",3,0.13744,NA,0,2182763,FALSE,3,"city"
"12957","AM","Manaus",2020-03-20,"1302603",7,0.32069,NA,0,2182763,FALSE,4,"city"
"12818","AM","Manaus",2020-03-21,"1302603",11,0.50395,NA,0,2182763,FALSE,5,"city"
"12676","AM","Manaus",2020-03-22,"1302603",25,1.14534,NA,0,2182763,FALSE,6,"city"
"12500","AM","Manaus",2020-03-23,"1302603",31,1.42022,NA,0,2182763,FALSE,7,"city"
"12295","AM","Manaus",2020-03-24,"1302603",45,2.06161,NA,0,2182763,FALSE,8,"city"
"12038","AM","Manaus",2020-03-25,"1302603",52,2.3823,NA,0,2182763,FALSE,9,"city"
"11762","AM","Manaus",2020-03-26,"1302603",63,2.88625,NA,0,2182763,FALSE,10,"city"
"11453","AM","Manaus",2020-03-27,"1302603",75,3.43601,NA,0,2182763,FALSE,11,"city"
"11160","AM","Manaus",2020-03-28,"1302603",105,4.81042,NA,0,2182763,FALSE,12,"city"
"10863","AM","Manaus",2020-03-29,"1302603",131,6.00157,NA,0,2182763,FALSE,13,"city"
"10462","AM","Manaus",2020-03-30,"1302603",140,6.41389,0.0071,1,2182763,FALSE,14,"city"
"10017","AM","Manaus",2020-03-31,"1302603",159,7.28435,0.0126,2,2182763,FALSE,15,"city"
"9534","AM","Manaus",2020-04-01,"1302603",179,8.20062,0.0112,2,2182763,FALSE,16,"city"
"9004","AM","Manaus",2020-04-02,"1302603",205,9.39177,0.0098,2,2182763,FALSE,17,"city"
"8421","AM","Manaus",2020-04-03,"1302603",232,10.62873,0.0216,5,2182763,FALSE,18,"city"
"7818","AM","Manaus",2020-04-04,"1302603",283,12.96522,0.0318,9,2182763,FALSE,19,"city"
"7161","AM","Manaus",2020-04-05,"1302603",379,17.36331,0.029,11,2182763,FALSE,20,"city"
"6463","AM","Manaus",2020-04-06,"1302603",473,21.66978,0.0317,15,2182763,FALSE,21,"city"
"5683","AM","Manaus",2020-04-07,"1302603",560,25.65556,0.0339,19,2182763,FALSE,22,"city"
"4841","AM","Manaus",2020-04-08,"1302603",712,32.61921,0.0351,25,2182763,FALSE,23,"city"
"3972","AM","Manaus",2020-04-09,"1302603",800,36.6508,0.0413,33,2182763,FALSE,24,"city"
"3032","AM","Manaus",2020-04-10,"1302603",863,39.53705,0.0487,42,2182763,FALSE,25,"city"
"2049","AM","Manaus",2020-04-11,"1302603",932,42.69818,0.0483,45,2182763,FALSE,26,"city"
"1033","AM","Manaus",2020-04-12,"1302603",1053,48.24161,0.0484,51,2182763,FALSE,27,"city"
"21","AM","Manaus",2020-04-13,"1302603",1106,50.66972,0.0542,60,2182763,TRUE,28,"city"
"4842","AM","Manicoré",2020-04-08,"1302702",1,1.79369,NA,0,55751,FALSE,1,"city"
"3973","AM","Manicoré",2020-04-09,"1302702",1,1.79369,1,1,55751,FALSE,2,"city"
"3033","AM","Manicoré",2020-04-10,"1302702",1,1.79369,1,1,55751,FALSE,3,"city"
"2050","AM","Manicoré",2020-04-11,"1302702",1,1.79369,1,1,55751,FALSE,4,"city"
"1034","AM","Manicoré",2020-04-12,"1302702",1,1.79369,1,1,55751,FALSE,5,"city"
"22","AM","Manicoré",2020-04-13,"1302702",1,1.79369,1,1,55751,TRUE,6,"city"
"3034","AM","Maués",2020-04-10,"1302900",1,1.56482,NA,0,63905,FALSE,1,"city"
"2051","AM","Maués",2020-04-11,"1302900",0,NA,NA,0,63905,FALSE,2,"city"
"1035","AM","Maués",2020-04-12,"1302900",0,NA,NA,0,63905,FALSE,3,"city"
"23","AM","Maués",2020-04-13,"1302900",0,NA,NA,0,63905,TRUE,4,"city"
"10463","AM","Novo Airão",2020-03-30,"1303205",1,5.14033,NA,0,19454,FALSE,1,"city"
"10018","AM","Novo Airão",2020-03-31,"1303205",1,5.14033,NA,0,19454,FALSE,2,"city"
"9535","AM","Novo Airão",2020-04-01,"1303205",1,5.14033,NA,0,19454,FALSE,3,"city"
"9005","AM","Novo Airão",2020-04-02,"1303205",1,5.14033,NA,0,19454,FALSE,4,"city"
"8422","AM","Novo Airão",2020-04-03,"1303205",1,5.14033,NA,0,19454,FALSE,5,"city"
"7819","AM","Novo Airão",2020-04-04,"1303205",1,5.14033,NA,0,19454,FALSE,6,"city"
"7162","AM","Novo Airão",2020-04-05,"1303205",1,5.14033,NA,0,19454,FALSE,7,"city"
"6464","AM","Novo Airão",2020-04-06,"1303205",1,5.14033,NA,0,19454,FALSE,8,"city"
"5684","AM","Novo Airão",2020-04-07,"1303205",1,5.14033,NA,0,19454,FALSE,9,"city"
"4843","AM","Novo Airão",2020-04-08,"1303205",1,5.14033,1,1,19454,FALSE,10,"city"
"3974","AM","Novo Airão",2020-04-09,"1303205",1,5.14033,1,1,19454,FALSE,11,"city"
"3035","AM","Novo Airão",2020-04-10,"1303205",1,5.14033,1,1,19454,FALSE,12,"city"
"2052","AM","Novo Airão",2020-04-11,"1303205",1,5.14033,1,1,19454,FALSE,13,"city"
"1036","AM","Novo Airão",2020-04-12,"1303205",1,5.14033,1,1,19454,FALSE,14,"city"
"24","AM","Novo Airão",2020-04-13,"1303205",2,10.28066,0.5,1,19454,TRUE,15,"city"
"12677","AM","Parintins",2020-03-22,"1303403",1,0.8751,NA,0,114273,FALSE,1,"city"
"12501","AM","Parintins",2020-03-23,"1303403",1,0.8751,NA,0,114273,FALSE,2,"city"
"12296","AM","Parintins",2020-03-24,"1303403",2,1.75019,0.5,1,114273,FALSE,3,"city"
"12039","AM","Parintins",2020-03-25,"1303403",2,1.75019,0.5,1,114273,FALSE,4,"city"
"11763","AM","Parintins",2020-03-26,"1303403",2,1.75019,0.5,1,114273,FALSE,5,"city"
"11454","AM","Parintins",2020-03-27,"1303403",2,1.75019,0.5,1,114273,FALSE,6,"city"
"11161","AM","Parintins",2020-03-28,"1303403",2,1.75019,0.5,1,114273,FALSE,7,"city"
"10864","AM","Parintins",2020-03-29,"1303403",2,1.75019,0.5,1,114273,FALSE,8,"city"
"10464","AM","Parintins",2020-03-30,"1303403",3,2.62529,0.3333,1,114273,FALSE,9,"city"
"10019","AM","Parintins",2020-03-31,"1303403",3,2.62529,0.3333,1,114273,FALSE,10,"city"
"9536","AM","Parintins",2020-04-01,"1303403",3,2.62529,0.3333,1,114273,FALSE,11,"city"
"9006","AM","Parintins",2020-04-02,"1303403",3,2.62529,0.3333,1,114273,FALSE,12,"city"
"8423","AM","Parintins",2020-04-03,"1303403",3,2.62529,0.3333,1,114273,FALSE,13,"city"
"7820","AM","Parintins",2020-04-04,"1303403",3,2.62529,0.3333,1,114273,FALSE,14,"city"
"7163","AM","Parintins",2020-04-05,"1303403",3,2.62529,0.3333,1,114273,FALSE,15,"city"
"6465","AM","Parintins",2020-04-06,"1303403",4,3.50039,0.25,1,114273,FALSE,16,"city"
"5685","AM","Parintins",2020-04-07,"1303403",4,3.50039,0.25,1,114273,FALSE,17,"city"
"4844","AM","Parintins",2020-04-08,"1303403",6,5.25058,0.1667,1,114273,FALSE,18,"city"
"3975","AM","Parintins",2020-04-09,"1303403",6,5.25058,0.3333,2,114273,FALSE,19,"city"
"3036","AM","Parintins",2020-04-10,"1303403",6,5.25058,0.3333,2,114273,FALSE,20,"city"
"2053","AM","Parintins",2020-04-11,"1303403",6,5.25058,0.3333,2,114273,FALSE,21,"city"
"1037","AM","Parintins",2020-04-12,"1303403",11,9.62607,0.2727,3,114273,FALSE,22,"city"
"25","AM","Parintins",2020-04-13,"1303403",11,9.62607,0.2727,3,114273,TRUE,23,"city"
"4845","AM","Presidente Figueiredo",2020-04-08,"1303536",2,5.51283,NA,0,36279,FALSE,1,"city"
"3976","AM","Presidente Figueiredo",2020-04-09,"1303536",2,5.51283,NA,0,36279,FALSE,2,"city"
"3037","AM","Presidente Figueiredo",2020-04-10,"1303536",2,5.51283,0.5,1,36279,FALSE,3,"city"
"2054","AM","Presidente Figueiredo",2020-04-11,"1303536",1,2.75642,1,1,36279,FALSE,4,"city"
"1038","AM","Presidente Figueiredo",2020-04-12,"1303536",2,5.51283,0.5,1,36279,FALSE,5,"city"
"26","AM","Presidente Figueiredo",2020-04-13,"1303536",2,5.51283,0.5,1,36279,TRUE,6,"city"
"11764","AM","Santo Antônio do Içá",2020-03-26,"1303700",1,4.6292,NA,0,21602,FALSE,1,"city"
"11455","AM","Santo Antônio do Içá",2020-03-27,"1303700",1,4.6292,NA,0,21602,FALSE,2,"city"
"11162","AM","Santo Antônio do Içá",2020-03-28,"1303700",1,4.6292,NA,0,21602,FALSE,3,"city"
"10865","AM","Santo Antônio do Içá",2020-03-29,"1303700",1,4.6292,NA,0,21602,FALSE,4,"city"
"10465","AM","Santo Antônio do Içá",2020-03-30,"1303700",1,4.6292,NA,0,21602,FALSE,5,"city"
"10020","AM","Santo Antônio do Içá",2020-03-31,"1303700",1,4.6292,NA,0,21602,FALSE,6,"city"
"9537","AM","Santo Antônio do Içá",2020-04-01,"1303700",4,18.5168,NA,0,21602,FALSE,7,"city"
"9007","AM","Santo Antônio do Içá",2020-04-02,"1303700",4,18.5168,NA,0,21602,FALSE,8,"city"
"8424","AM","Santo Antônio do Içá",2020-04-03,"1303700",4,18.5168,NA,0,21602,FALSE,9,"city"
"7821","AM","Santo Antônio do Içá",2020-04-04,"1303700",4,18.5168,NA,0,21602,FALSE,10,"city"
"7164","AM","Santo Antônio do Içá",2020-04-05,"1303700",5,23.146,NA,0,21602,FALSE,11,"city"
"6466","AM","Santo Antônio do Içá",2020-04-06,"1303700",7,32.40441,NA,0,21602,FALSE,12,"city"
"5686","AM","Santo Antônio do Içá",2020-04-07,"1303700",7,32.40441,NA,0,21602,FALSE,13,"city"
"4846","AM","Santo Antônio do Içá",2020-04-08,"1303700",7,32.40441,NA,0,21602,FALSE,14,"city"
"3977","AM","Santo Antônio do Içá",2020-04-09,"1303700",7,32.40441,NA,0,21602,FALSE,15,"city"
"3038","AM","Santo Antônio do Içá",2020-04-10,"1303700",7,32.40441,NA,0,21602,FALSE,16,"city"
"2055","AM","Santo Antônio do Içá",2020-04-11,"1303700",7,32.40441,NA,0,21602,FALSE,17,"city"
"1039","AM","Santo Antônio do Içá",2020-04-12,"1303700",7,32.40441,NA,0,21602,FALSE,18,"city"
"27","AM","Santo Antônio do Içá",2020-04-13,"1303700",10,46.29201,NA,0,21602,TRUE,19,"city"
"6467","AM","São Gabriel da Cachoeira",2020-04-06,"1303809",1,2.19472,NA,0,45564,FALSE,1,"city"
"5687","AM","São Gabriel da Cachoeira",2020-04-07,"1303809",1,2.19472,NA,0,45564,TRUE,2,"city"
"5688","AM","São Paulo de Olivença",2020-04-07,"1303908",2,5.08919,NA,0,39299,FALSE,1,"city"
"4847","AM","São Paulo de Olivença",2020-04-08,"1303908",3,7.63378,NA,0,39299,FALSE,2,"city"
"3978","AM","São Paulo de Olivença",2020-04-09,"1303908",4,10.17838,NA,0,39299,FALSE,3,"city"
"3039","AM","São Paulo de Olivença",2020-04-10,"1303908",5,12.72297,NA,0,39299,FALSE,4,"city"
"2056","AM","São Paulo de Olivença",2020-04-11,"1303908",5,12.72297,NA,0,39299,FALSE,5,"city"
"1040","AM","São Paulo de Olivença",2020-04-12,"1303908",5,12.72297,0.2,1,39299,FALSE,6,"city"
"28","AM","São Paulo de Olivença",2020-04-13,"1303908",7,17.81216,0.1429,1,39299,TRUE,7,"city"
"4848","AM","Tabatinga",2020-04-08,"1304062",1,1.51874,NA,0,65844,FALSE,1,"city"
"3979","AM","Tabatinga",2020-04-09,"1304062",1,1.51874,NA,0,65844,FALSE,2,"city"
"3040","AM","Tabatinga",2020-04-10,"1304062",2,3.03748,NA,0,65844,FALSE,3,"city"
"2057","AM","Tabatinga",2020-04-11,"1304062",1,1.51874,NA,0,65844,FALSE,4,"city"
"1041","AM","Tabatinga",2020-04-12,"1304062",4,6.07497,0.25,1,65844,FALSE,5,"city"
"29","AM","Tabatinga",2020-04-13,"1304062",3,4.55622,0.3333,1,65844,TRUE,6,"city"
"3041","AM","Tefé",2020-04-10,"1304203",1,1.67087,NA,0,59849,FALSE,1,"city"
"2058","AM","Tefé",2020-04-11,"1304203",1,1.67087,NA,0,59849,FALSE,2,"city"
"1042","AM","Tefé",2020-04-12,"1304203",1,1.67087,NA,0,59849,FALSE,3,"city"
"30","AM","Tefé",2020-04-13,"1304203",1,1.67087,NA,0,59849,TRUE,4,"city"
"9008","AM","Tonantins",2020-04-02,"1304237",3,15.99573,NA,0,18755,FALSE,1,"city"
"8425","AM","Tonantins",2020-04-03,"1304237",3,15.99573,NA,0,18755,FALSE,2,"city"
"7822","AM","Tonantins",2020-04-04,"1304237",3,15.99573,NA,0,18755,FALSE,3,"city"
"7165","AM","Tonantins",2020-04-05,"1304237",3,15.99573,NA,0,18755,FALSE,4,"city"
"6468","AM","Tonantins",2020-04-06,"1304237",3,15.99573,NA,0,18755,FALSE,5,"city"
"5689","AM","Tonantins",2020-04-07,"1304237",3,15.99573,NA,0,18755,FALSE,6,"city"
"4849","AM","Tonantins",2020-04-08,"1304237",3,15.99573,NA,0,18755,FALSE,7,"city"
"3980","AM","Tonantins",2020-04-09,"1304237",3,15.99573,NA,0,18755,FALSE,8,"city"
"3042","AM","Tonantins",2020-04-10,"1304237",3,15.99573,NA,0,18755,FALSE,9,"city"
"2059","AM","Tonantins",2020-04-11,"1304237",3,15.99573,NA,0,18755,FALSE,10,"city"
"1043","AM","Tonantins",2020-04-12,"1304237",3,15.99573,NA,0,18755,FALSE,11,"city"
"31","AM","Tonantins",2020-04-13,"1304237",4,21.32765,NA,0,18755,TRUE,12,"city"
"13443","AM",NA,2020-03-13,"13",2,0.04826,NA,0,4144597,FALSE,1,"state"
"13190","AM",NA,2020-03-18,"13",2,0.04826,NA,0,4144597,FALSE,2,"state"
"13090","AM",NA,2020-03-19,"13",3,0.07238,NA,0,4144597,FALSE,3,"state"
"12958","AM",NA,2020-03-20,"13",7,0.16889,NA,0,4144597,FALSE,4,"state"
"12819","AM",NA,2020-03-21,"13",11,0.26541,NA,0,4144597,FALSE,5,"state"
"12678","AM",NA,2020-03-22,"13",26,0.62732,NA,0,4144597,FALSE,6,"state"
"12502","AM",NA,2020-03-23,"13",32,0.77209,NA,0,4144597,FALSE,7,"state"
"12297","AM",NA,2020-03-24,"13",47,1.13401,0.0213,1,4144597,FALSE,8,"state"
"12040","AM",NA,2020-03-25,"13",54,1.3029,0.0185,1,4144597,FALSE,9,"state"
"11765","AM",NA,2020-03-26,"13",67,1.61656,0.0149,1,4144597,FALSE,10,"state"
"11456","AM",NA,2020-03-27,"13",81,1.95435,0.0123,1,4144597,FALSE,11,"state"
"11163","AM",NA,2020-03-28,"13",111,2.67819,0.009,1,4144597,FALSE,12,"state"
"10866","AM",NA,2020-03-29,"13",140,3.37789,0.0071,1,4144597,FALSE,13,"state"
"10466","AM",NA,2020-03-30,"13",151,3.6433,0.0132,2,4144597,FALSE,14,"state"
"10021","AM",NA,2020-03-31,"13",175,4.22236,0.0171,3,4144597,FALSE,15,"state"
"9538","AM",NA,2020-04-01,"13",200,4.82556,0.015,3,4144597,FALSE,16,"state"
"9009","AM",NA,2020-04-02,"13",229,5.52527,0.0131,3,4144597,FALSE,17,"state"
"8426","AM",NA,2020-04-03,"13",260,6.27323,0.0269,7,4144597,FALSE,18,"state"
"7823","AM",NA,2020-04-04,"13",311,7.50375,0.0386,12,4144597,FALSE,19,"state"
"7166","AM",NA,2020-04-05,"13",417,10.06129,0.036,15,4144597,FALSE,20,"state"
"6469","AM",NA,2020-04-06,"13",532,12.83599,0.0357,19,4144597,FALSE,21,"state"
"5690","AM",NA,2020-04-07,"13",636,15.34528,0.0362,23,4144597,FALSE,22,"state"
"4850","AM",NA,2020-04-08,"13",804,19.39875,0.0373,30,4144597,FALSE,23,"state"
"3981","AM",NA,2020-04-09,"13",899,21.69089,0.0445,40,4144597,FALSE,24,"state"
"3043","AM",NA,2020-04-10,"13",981,23.66937,0.051,50,4144597,FALSE,25,"state"
"2060","AM",NA,2020-04-11,"13",1049,25.31006,0.0505,53,4144597,FALSE,26,"state"
"1044","AM",NA,2020-04-12,"13",1206,29.09812,0.0514,62,4144597,FALSE,27,"state"
"32","AM",NA,2020-04-13,"13",1275,30.76294,0.0557,71,4144597,TRUE,28,"state"
"12959","AP","Macapá",2020-03-20,"1600303",1,0.19868,NA,0,503327,FALSE,1,"city"
"12820","AP","Macapá",2020-03-21,"1600303",1,0.19868,NA,0,503327,FALSE,2,"city"
"12679","AP","Macapá",2020-03-22,"1600303",1,0.19868,NA,0,503327,FALSE,3,"city"
"12503","AP","Macapá",2020-03-23,"1600303",1,0.19868,NA,0,503327,FALSE,4,"city"
"12298","AP","Macapá",2020-03-24,"1600303",1,0.19868,NA,0,503327,FALSE,5,"city"
"12041","AP","Macapá",2020-03-25,"1600303",2,0.39736,NA,0,503327,FALSE,6,"city"
"11766","AP","Macapá",2020-03-26,"1600303",2,0.39736,NA,0,503327,FALSE,7,"city"
"11457","AP","Macapá",2020-03-27,"1600303",3,0.59603,NA,0,503327,FALSE,8,"city"
"11164","AP","Macapá",2020-03-28,"1600303",4,0.79471,NA,0,503327,FALSE,9,"city"
"10867","AP","Macapá",2020-03-29,"1600303",8,1.58942,NA,0,503327,FALSE,10,"city"
"10467","AP","Macapá",2020-03-30,"1600303",8,1.58942,NA,0,503327,FALSE,11,"city"
"10022","AP","Macapá",2020-03-31,"1600303",10,1.98678,NA,0,503327,FALSE,12,"city"
"9539","AP","Macapá",2020-04-01,"1600303",11,2.18546,NA,0,503327,FALSE,13,"city"
"9010","AP","Macapá",2020-04-02,"1600303",12,2.38414,NA,0,503327,FALSE,14,"city"
"8427","AP","Macapá",2020-04-03,"1600303",19,3.77488,NA,0,503327,FALSE,15,"city"
"7824","AP","Macapá",2020-04-04,"1600303",28,5.56298,0.0357,1,503327,FALSE,16,"city"
"7167","AP","Macapá",2020-04-05,"1600303",29,5.76166,0.0345,1,503327,FALSE,17,"city"
"6470","AP","Macapá",2020-04-06,"1600303",35,6.95373,0.0286,1,503327,FALSE,18,"city"
"5691","AP","Macapá",2020-04-07,"1600303",47,9.33787,0.0213,1,503327,FALSE,19,"city"
"4851","AP","Macapá",2020-04-08,"1600303",95,18.87441,0.0105,1,503327,FALSE,20,"city"
"3982","AP","Macapá",2020-04-09,"1600303",97,19.27177,0.0103,1,503327,FALSE,21,"city"
"3044","AP","Macapá",2020-04-10,"1600303",146,29.00699,0.0068,1,503327,FALSE,22,"city"
"2061","AP","Macapá",2020-04-11,"1600303",171,33.97394,0.0175,3,503327,FALSE,23,"city"
"1045","AP","Macapá",2020-04-12,"1600303",204,40.53031,0.0147,3,503327,FALSE,24,"city"
"33","AP","Macapá",2020-04-13,"1600303",211,41.92106,0.019,4,503327,TRUE,25,"city"
"7825","AP","Oiapoque",2020-04-04,"1600501",1,3.66703,NA,0,27270,FALSE,1,"city"
"7168","AP","Oiapoque",2020-04-05,"1600501",1,3.66703,NA,0,27270,FALSE,2,"city"
"6471","AP","Oiapoque",2020-04-06,"1600501",1,3.66703,NA,0,27270,FALSE,3,"city"
"5692","AP","Oiapoque",2020-04-07,"1600501",1,3.66703,NA,0,27270,FALSE,4,"city"
"4852","AP","Oiapoque",2020-04-08,"1600501",1,3.66703,NA,0,27270,FALSE,5,"city"
"3983","AP","Oiapoque",2020-04-09,"1600501",1,3.66703,NA,0,27270,FALSE,6,"city"
"3045","AP","Oiapoque",2020-04-10,"1600501",1,3.66703,NA,0,27270,FALSE,7,"city"
"2062","AP","Oiapoque",2020-04-11,"1600501",1,3.66703,NA,0,27270,FALSE,8,"city"
"1046","AP","Oiapoque",2020-04-12,"1600501",2,7.33407,NA,0,27270,FALSE,9,"city"
"34","AP","Oiapoque",2020-04-13,"1600501",2,7.33407,NA,0,27270,TRUE,10,"city"
"7169","AP","Santana",2020-04-05,"1600600",2,1.64794,NA,0,121364,FALSE,1,"city"
"6472","AP","Santana",2020-04-06,"1600600",3,2.4719,0.3333,1,121364,FALSE,2,"city"
"5693","AP","Santana",2020-04-07,"1600600",3,2.4719,0.3333,1,121364,FALSE,3,"city"
"4853","AP","Santana",2020-04-08,"1600600",11,9.06364,0.0909,1,121364,FALSE,4,"city"
"3984","AP","Santana",2020-04-09,"1600600",12,9.88761,0.0833,1,121364,FALSE,5,"city"
"3046","AP","Santana",2020-04-10,"1600600",19,15.65538,0.0526,1,121364,FALSE,6,"city"
"2063","AP","Santana",2020-04-11,"1600600",21,17.30332,0.0952,2,121364,FALSE,7,"city"
"1047","AP","Santana",2020-04-12,"1600600",31,25.54299,0.0645,2,121364,FALSE,8,"city"
"35","AP","Santana",2020-04-13,"1600600",31,25.54299,0.0645,2,121364,TRUE,9,"city"
"12960","AP",NA,2020-03-20,"16",1,0.11824,NA,0,845731,FALSE,1,"state"
"12821","AP",NA,2020-03-21,"16",1,0.11824,NA,0,845731,FALSE,2,"state"
"12680","AP",NA,2020-03-22,"16",1,0.11824,NA,0,845731,FALSE,3,"state"
"12504","AP",NA,2020-03-23,"16",1,0.11824,NA,0,845731,FALSE,4,"state"
"12299","AP",NA,2020-03-24,"16",1,0.11824,NA,0,845731,FALSE,5,"state"
"12042","AP",NA,2020-03-25,"16",2,0.23648,NA,0,845731,FALSE,6,"state"
"11767","AP",NA,2020-03-26,"16",2,0.23648,NA,0,845731,FALSE,7,"state"
"11458","AP",NA,2020-03-27,"16",3,0.35472,NA,0,845731,FALSE,8,"state"
"11165","AP",NA,2020-03-28,"16",4,0.47296,NA,0,845731,FALSE,9,"state"
"10868","AP",NA,2020-03-29,"16",8,0.94593,NA,0,845731,FALSE,10,"state"
"10468","AP",NA,2020-03-30,"16",8,0.94593,NA,0,845731,FALSE,11,"state"
"10023","AP",NA,2020-03-31,"16",10,1.18241,NA,0,845731,FALSE,12,"state"
"9540","AP",NA,2020-04-01,"16",11,1.30065,NA,0,845731,FALSE,13,"state"
"9011","AP",NA,2020-04-02,"16",12,1.41889,NA,0,845731,FALSE,14,"state"
