"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Cayman Islands","CYM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.34618","2.60739","","","","","","","","","","","","","",
"Cyprus","CYP","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","4.33502","3.8197","3.38549","3.31234","3.35313","3.42601","3.79132","3.73178","","3.60191","3.58696","3.48897","3.44871","3.37547","3.37627","3.33924","3.57539","3.7803","4.09555","4.15997","3.74123","","","","4.77208","4.98954","5.11552","5.58167","6.67023","6.11772","6.28667","6.33027","6.28083","6.72396","7.20621","6.58025","6.56242","","6.43177","6.37474","6.3753","6.29136","","","",
"Czech Republic","CZE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.77508","4.18452","4.67885","4.54563","4.27039","","3.5972","3.68481","3.65089","3.74855","3.97256","4.13643","4.01424","3.89038","4.2171","3.86663","3.74455","4.17128","4.06446","4.27214","4.25086","4.09089","3.99462","5.78885","5.58738","","","",
"Germany","DEU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.41382","4.33488","4.42079","4.48319","","4.45345","","","","","","","","4.2793","4.34303","4.40954","4.88048","4.91368","4.8078","4.93331","4.93497","4.92086","4.80518","4.80093","","","",
"Djibouti","DJI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.62948","9.66","7.80543","8.4476","8.88985","9.26467","8.36589","8.27878","8.40625","","","4.49022","","","","","5.3407","5.79128","5.59124","5.55942","",
"Dominica","DMA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.28991","","","","","","","","","5.73986","4.02858","","","","","","","","","","","","","","","","3.38688","","","","",
"Denmark","DNK","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","5.95553","6.39356","6.48131","6.26611","6.58151","6.71313","","5.67212","5.75347","5.58649","5.91093","","","","","","5.83825","6.07808","6.33533","5.83814","","5.59676","","7.77282","7.47106","7.47104","7.88494","","8.10675","7.93116","8.08434","8.21545","8.21303","8.12193","8.20763","8.08557","7.72991","7.6156","7.47605","8.44888","8.55955","8.48486","7.23782","8.49443","7.63485","","","","","",
"Dominican Republic","DOM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","2.64079","","","","","","","","","","","","1.53891","1.46383","1.33455","1.21019","","","","","","","","0.77395","0.89337","1.0333","1.22725","","","","1.88829","1.96783","1.91401","1.84465","","","","2.04679","","","","","","","","","","","","",
"Algeria","DZA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","7.18201","6.59742","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.33702","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.44209","2.89631","3.733065","","","4.26056","2.743325","2.99708","","2.74847","","","3.07842","2.9019","3.52513","3.16036","3.18944","3.972095","3.74153","","","","","","",
"Early-demographic dividend","EAR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.11037","3.91676","4.08878","3.40773","3.57423","3.41953","","4.00178","3.56353","4.12539","","4.027415","3.8194","3.736805","3.84467","4.038155","","","","","",
"East Asia & Pacific","EAS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.871725","","3.841825","","","3.45455","3.26063","3.86194","3.509235","3.41822","4.02316","3.76032","3.58157","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.376895","","","3.61808","3.25662","3.338235","3.227305","3.41506","3.270125","3.51213","3.63488","3.68211","4.099475","4.19203","","3.93511","3.78973","","4.415375","3.78902","3.78477","3.84974","","",
"Europe & Central Asia","ECS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.09206","4.85083","4.59587","4.48869","","4.45345","4.507","4.1713","4.66888","4.446285","4.69526","4.76009","4.87384","4.82055","4.67567","4.89395","5.074025","5.09167","4.96986","4.81181","5.04048","5.12325","4.88294","4.80191","","","",
